203_A|Uniq1;size=2355	gi|1151126475|gb|KY430455.1|	100.000	303	0	0	1	303	259	561	1.40e-156	560	526456	Uncultured Didymella clone 191_K2_K8_K10_K11ov small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq1;size=2355	gi|2649758680|gb|PP156753.1|	100.000	303	0	0	1	303	229	531	1.40e-156	560	487631	Neoascochyta exitialis isolate 637_ITS1F internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq1;size=2355	gi|1005260063|emb|HG936939.1|	100.000	303	0	0	1	303	237	539	1.40e-156	560	526456	Uncultured Didymella genomic DNA containing 18S rRNA gene, ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene, clone 09J70C46 (MOTU112)
203_A|Uniq1;size=2355	gi|963586400|gb|KT362733.1|	100.000	303	0	0	1	303	246	548	1.40e-156	560	1235485	Uncultured Cucurbitaria clone Ore Mountains 2 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
203_A|Uniq1;size=2355	gi|300078413|gb|GU054336.1|	100.000	303	0	0	1	303	239	541	1.40e-156	560	175245	Uncultured fungus clone LX042768-122-059-H06 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
203_A|Uniq1;size=2355	gi|300078368|gb|GU054291.1|	100.000	303	0	0	1	303	242	544	1.40e-156	560	175245	Uncultured fungus clone LX042400-122-057-A11 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
203_A|Uniq1;size=2355	gi|300078334|gb|GU054257.1|	100.000	303	0	0	1	303	242	544	1.40e-156	560	175245	Uncultured fungus clone LX040430-122-036-A07 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
203_A|Uniq1;size=2355	gi|169135161|gb|EU486143.1|	100.000	303	0	0	1	303	1	303	1.40e-156	560	175245	Uncultured fungus clone H-K-8DUc2 5.8S ribosomal RNA gene, partial sequence; internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
203_A|Uniq1;size=2355	gi|213498031|emb|FM875938.1|	100.000	303	0	0	1	303	193	495	1.40e-156	560	175245	Uncultured fungus 18S rRNA gene (partial), ITS1, 5.8S rRNA gene, ITS2 and 28S rRNA gene (partial), isolated from FBN/v mouse lung tissue
203_A|Uniq1;size=2355	gi|1473249027|gb|MH861971.1|	99.670	303	1	0	1	303	232	534	6.53e-155	555	487631	Neoascochyta exitialis culture CBS:389.86 strain CBS 389.86 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1594472632|gb|MK646042.1|	100.000	364	0	0	1	364	204	567	0.0	673	1853554	Rhodotorula sp. strain CDCF2848 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1730283744|gb|MN378415.1|	100.000	364	0	0	1	364	223	586	0.0	673	1853554	Rhodotorula sp. strain EB2016-145 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1782128850|gb|MN796309.1|	100.000	364	0	0	1	364	165	528	0.0	673	5537	Rhodotorula mucilaginosa isolate en43 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1782128844|gb|MN796305.1|	100.000	364	0	0	1	364	164	527	0.0	673	5537	Rhodotorula mucilaginosa isolate en50 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1782128841|gb|MN796303.1|	100.000	364	0	0	1	364	171	534	0.0	673	5537	Rhodotorula mucilaginosa isolate en45 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1782128839|gb|MN796301.1|	100.000	364	0	0	1	364	175	538	0.0	673	5537	Rhodotorula mucilaginosa isolate en43 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1781308613|gb|MN788439.1|	100.000	364	0	0	1	364	170	533	0.0	673	5537	Rhodotorula mucilaginosa isolate en98 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1781308611|gb|MN788437.1|	100.000	364	0	0	1	364	181	544	0.0	673	5537	Rhodotorula mucilaginosa isolate en95 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1781308610|gb|MN788436.1|	100.000	364	0	0	1	364	181	544	0.0	673	5537	Rhodotorula mucilaginosa isolate en94 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
203_A|Uniq2;size=1254	gi|1781308600|gb|MN788427.1|	100.000	364	0	0	1	364	179	542	0.0	673	5537	Rhodotorula mucilaginosa isolate en153 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
204_B|Uniq1;size=16989	gi|1046610935|gb|KX197243.1|	99.327	297	2	0	1	297	219	515	6.43e-150	538	1881843	Ophiocordyceps neonutans voucher KEL138 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq1;size=16989	gi|1046610934|gb|KX197242.1|	99.327	297	2	0	1	297	219	515	6.43e-150	538	1881843	Ophiocordyceps neonutans voucher FMF88 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq1;size=16989	gi|1046610933|gb|KX197241.1|	99.327	297	2	0	1	297	218	514	6.43e-150	538	1881843	Ophiocordyceps neonutans voucher KEL114 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq1;size=16989	gi|1046610932|gb|KX197240.1|	99.259	270	2	0	1	270	220	489	6.57e-135	488	1881843	Ophiocordyceps neonutans voucher KEL110 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
204_B|Uniq1;size=16989	gi|1632314058|ref|NR_163284.1|	99.216	255	2	0	1	255	206	460	1.43e-126	460	1881843	Ophiocordyceps neonutans FLOR 57336 ITS region; from TYPE material
204_B|Uniq1;size=16989	gi|1046610936|gb|KX197244.1|	97.736	265	5	1	1	265	221	484	6.66e-125	455	1881843	Ophiocordyceps neonutans voucher KEL142 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
204_B|Uniq2;size=2963	gi|1046610935|gb|KX197243.1|	98.653	297	3	1	1	296	219	515	4.99e-146	525	1881843	Ophiocordyceps neonutans voucher KEL138 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq2;size=2963	gi|1046610934|gb|KX197242.1|	98.653	297	3	1	1	296	219	515	4.99e-146	525	1881843	Ophiocordyceps neonutans voucher FMF88 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq2;size=2963	gi|1046610933|gb|KX197241.1|	98.653	297	3	1	1	296	218	514	4.99e-146	525	1881843	Ophiocordyceps neonutans voucher KEL114 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and 28S ribosomal RNA gene, partial sequence
204_B|Uniq2;size=2963	gi|1046610936|gb|KX197244.1|	100.000	264	0	0	1	264	221	484	6.54e-135	488	1881843	Ophiocordyceps neonutans voucher KEL142 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
204_B|Uniq2;size=2963	gi|1046610932|gb|KX197240.1|	98.519	270	3	1	1	269	220	489	5.09e-131	475	1881843	Ophiocordyceps neonutans voucher KEL110 18S ribosomal RNA gene, partial sequence; internal transcribed spacer 1 and 5.8S ribosomal RNA gene, complete sequence; and internal transcribed spacer 2, partial sequence
204_B|Uniq2;size=2963	gi|1632314058|ref|NR_163284.1|	98.810	252	3	0	1	252	206	457	3.09e-123	449	1881843	Ophiocordyceps neonutans FLOR 57336 ITS region; from TYPE material
204_B|Uniq2;size=2963	gi|7619972|dbj|AB027376.1|	80.906	309	36	19	2	296	391	690	7.33e-55	222	94214	Ophiocordyceps tricentri genes for 18S rRNA, ITS1, 5.8S rRNA, ITS2, 28S rRNA, partial and complete sequence
204_B|Uniq2;size=2963	gi|731174809|dbj|AB968410.1|	80.583	309	37	19	2	296	207	506	3.41e-53	217	94214	Ophiocordyceps tricentri genes for small subunit ribosomal RNA, ITS1, 5.8S rRNA, ITS2, large subunit ribosomal RNA, partial and complete sequence, culture_collection: NBRC:106968
206_A|Uniq1;size=1380	gi|1562683378|gb|MK453047.1|	97.049	305	2	4	1	302	195	495	1.85e-140	507	87751	Ophiocordyceps nutans voucher MHHNU 30295 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2417570639|gb|OQ127359.1|	96.721	305	3	4	1	302	197	497	8.59e-139	501	87751	Ophiocordyceps nutans voucher HKAS:102461 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2710189934|gb|PP583069.1|	96.066	305	6	3	1	302	237	538	5.17e-136	492	87751	Ophiocordyceps nutans isolate GMBC 3024 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2599447035|gb|OR727495.1|	96.078	306	5	5	1	302	161	463	5.17e-136	492	3083226	Ophiocordyceps sp. YY-2023c voucher TL31 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2599447034|gb|OR727494.1|	96.078	306	5	5	1	302	164	466	5.17e-136	492	3083226	Ophiocordyceps sp. YY-2023c voucher TL30 internal transcribed spacer 1, partial sequence; 5.8S ribosomal RNA gene and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2554657521|gb|OR364598.1|	95.738	305	6	4	1	302	248	548	8.66e-134	484	87751	Ophiocordyceps nutans strain HMJAU63522 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2710189936|gb|PP583071.1|	95.695	302	8	4	2	302	237	534	1.12e-132	481	3137129	Ophiocordyceps sp. YG-2024a isolate GMBC 3026 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|298353894|dbj|AB509505.1|	95.410	305	8	3	1	302	1	302	1.12e-132	481	87751	Ophiocordyceps nutans gene for 5.8S ribosomal RNA, internal transcribed spacer 2 and 28S ribosomal RNA, partial sequence, strain: 104-50
206_A|Uniq1;size=1380	gi|2125838792|gb|OL150610.1|	94.498	309	6	5	1	302	249	553	3.14e-128	466	87751	Ophiocordyceps nutans strain wydzl-2021-5-1 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq1;size=1380	gi|2710189937|gb|PP583072.1|	94.137	307	8	5	2	302	239	541	5.25e-126	459	3137129	Ophiocordyceps sp. YG-2024a isolate GMBC 3027 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
206_A|Uniq2;size=55	gi|1840519652|gb|MK805506.1|	100.000	219	0	0	4	222	132	350	4.89e-110	405	4952	Yarrowia lipolytica strain XD121 small subunit ribosomal RNA gene, partial sequence; internal transcribed spacer 1, 5.8S ribosomal RNA gene, and internal transcribed spacer 2, complete sequence; and large subunit ribosomal RNA gene, partial sequence
